MOVIE_ID,NAME,GENRES,STORYLINE,TAGS
10467754,放浪记,剧情/爱情/舞台艺术,据导演关锦鹏近期透露，赵薇要和陈冲一起主演自己的新片《放浪记》。戏剧明星韦天怡（陈冲 饰）在她艺术生涯最辉煌的时候，随着一个戏剧天才叫苏洛（赵薇 饰）的年轻漂亮女孩一夜爆红的出现，命运发生了比舞台上的情节更加戏剧性的改变。两个女人之间展开了一场看不见硝烟的战争。最终她 们才明白，生活才是艺术真正的戏剧。,赵薇/关锦鹏/瑛太/陈冲/中国电影/李樯/中国/2013
30290523,黑杰,剧情/动作/科幻/犯罪,正在筹备中。,
26632474,American Commerce,剧情/动作/冒险,"The epic and terrifying true story of Captain Riley and his crew of the American brig, The Commerce, which was wrecked on the desolate coast fringing the Western Sahara in 1815.",
3089564,拉特伯格强盗,剧情/犯罪/西部,亚马逊将打造朴赞郁极端暴力风格的西部新片[拉特伯格强盗](The Brigands of Rattleborge，暂译)。该片由S·克雷格·扎勒([战斧骨])担任编剧，制片公司正在争取马修·麦康纳饰演主角医生。该剧本出自2016年黑名单剧本，被描述为“一个引人入胜，充满情绪的复仇与惩罚的故事。一群残忍的强盗在暴雨的掩护下抢劫了边境小镇Rattlecreek，一位失去亲人的警长将带着一名医生展开复仇计划。,朴赞郁/犯罪/美国电影/西部/美国/NewCast/韩国电影/电影
3885124,Hansel and Gretel in 3D,动作/奇幻/冒险,,
26967871,A néma barát,剧情,,
3760978,不明飞行物,科幻,"Based in the near future - where a super secret military organization SHADO (Supreme Headquarters Alien Defense Organization) becomes operational. Its purpose, to defend Earth from an Alien race, which has been abducting humans from all corners of the planet for decades. SHADO's cover is a London movie studio where their main headquarters are hidden deep below the surface. SHADO, run by the extremely dedicated ""Studio Mogul"" and SHADO Commander Ed Straker has a cadre of crack operatives with an arsenal of cutting edge futuristic weapons systems and hidden bases on earth and beyond. UFO is the first in a trilogy of tent-pole movies based on the 1970's cult TV show, UFO, created by Gerry Anderson.",科幻/U.F.O./美国/烂片/垃圾/英国/外星人/美國
26008162,未定名雷蒙斯乐队电影,剧情/音乐,"A history of the U.S. punk rock band, The Ramones.",摇滚/传记/剧情/US
5327132,卡特打败了魔鬼,剧情/悬疑/犯罪,"A story centered around a magician, his rival, and the mysterious death of President Warren G. Harding.",
27596873,识夜描银 动画电影,动画,安迪·琼斯是《奇幻森林》的动画监制，并凭借该动画电影获得第89届奥斯卡最佳视觉效果奖。3月底，剁椒娱投曾撰稿证实了安迪·琼斯将执导脚本：十字卿、作画：潇十里的漫画作品《识夜描银》改编动画的消息，并获悉他将来华参加杭州中国国际动漫节。,动画/中国/电影/潇十里/十字卿/动漫/奇幻/中国漫画
26883274,神像之眼,剧情/犯罪,奥利维耶·阿萨亚斯两年前挂掉的项目又复活了，还记得那个集结了罗伯特·德尼罗、蕾切尔·薇兹、罗伯特·帕丁森主演的《神像之眼》(Idol's Eye，暂译)吗？当时影片在临开拍前被取消，但日前阿萨亚斯透露：如果进展顺利，影片会在这个冬天前开拍。原定卡司是否回归没有透露。,美国/法国/犯罪/剧情/2018/RachelWeisz什么时候都美/Assayas/彩色
27073139,未定名异形契约续集,科幻/惊悚/恐怖,在 《异形：契约》票房惨败之后，续集计划尚不明朗。但日前有消息称 《异形：契约》的联合编剧约翰·洛根已经完成了续集 《异形：觉醒》的剧本，目前该项目正在等待拍摄，故事大纲也首次被曝光。,异形/科幻/RidleyScott/惊悚/美国/恐怖/2019/法鲨
